date,OREB [Time unit from - to],forecasted_load_mw,actual_load_mw,time,datetime,hour,weekday,month,Month_Name,Time_Difference,forecast_error_mw,absolute_error_mw,squared_error_mw2,absolute_percentage_error,forecast_status,year,week,weekday_number,is_weekend
2026-06-12,08:00 - 08:15,19800,19598.56,08:00,2026-06-12 08:00:00,8,Friday,6,June,0 days 00:15:00,-201.4399999999987,201.4399999999987,40578.07359999947,1.0278306161268924,Overforecast,2026,24,4,False
2026-06-12,08:15 - 08:30,19800,20034.969,08:15,2026-06-12 08:15:00,8,Friday,6,June,0 days 00:15:00,234.96900000000096,234.96900000000096,55210.43096100045,1.172794427583097,Underforecast,2026,24,4,False
2026-06-12,08:30 - 08:45,19800,19728.205,08:30,2026-06-12 08:30:00,8,Friday,6,June,0 days 00:15:00,-71.79499999999825,71.79499999999825,5154.522024999749,0.3639205898357111,Overforecast,2026,24,4,False
2026-06-12,08:45 - 09:00,19800,19852.97,08:45,2026-06-12 08:45:00,8,Friday,6,June,0 days 00:15:00,52.970000000001164,52.970000000001164,2805.8209000001234,0.2668114644811389,Underforecast,2026,24,4,False
2026-06-12,09:00 - 09:15,19800,19637.135,09:00,2026-06-12 09:00:00,9,Friday,6,June,0 days 00:15:00,-162.8650000000016,162.8650000000016,26525.00822500052,0.8293725128436588,Overforecast,2026,24,4,False
2026-06-12,09:15 - 09:30,19800,19145.885,09:15,2026-06-12 09:15:00,9,Friday,6,June,0 days 00:15:00,-654.1150000000016,654.1150000000016,427866.4332250021,3.416478266739833,Overforecast,2026,24,4,False
2026-06-12,09:30 - 09:45,19800,19560.664,09:30,2026-06-12 09:30:00,9,Friday,6,June,0 days 00:15:00,-239.33599999999933,239.33599999999933,57281.72089599968,1.223557646100354,Overforecast,2026,24,4,False
2026-06-12,09:45 - 10:00,19700,19307.389,09:45,2026-06-12 09:45:00,9,Friday,6,June,0 days 00:15:00,-392.6110000000008,392.6110000000008,154143.3973210006,2.0334753704915816,Overforecast,2026,24,4,False
2026-06-12,10:00 - 10:15,19650,19672.332,10:00,2026-06-12 10:00:00,10,Friday,6,June,0 days 00:15:00,22.331999999998516,22.331999999998516,498.7182239999337,0.11351984096241623,Underforecast,2026,24,4,False
2026-06-12,10:15 - 10:30,19650,19515.96,10:15,2026-06-12 10:15:00,10,Friday,6,June,0 days 00:15:00,-134.04000000000087,134.04000000000087,17966.721600000234,0.686822477602951,Overforecast,2026,24,4,False
2026-06-12,10:30 - 10:45,19800,18882.523,10:30,2026-06-12 10:30:00,10,Friday,6,June,0 days 00:15:00,-917.476999999999,917.476999999999,841764.0455289981,4.85886870096755,Overforecast,2026,24,4,False
2026-06-12,10:45 - 11:00,19900,20599.9,10:45,2026-06-12 10:45:00,10,Friday,6,June,0 days 00:15:00,699.9000000000015,699.9000000000015,489860.01000000205,3.3975893086859714,Underforecast,2026,24,4,False
2026-06-12,11:00 - 11:15,20050,19934.436,11:00,2026-06-12 11:00:00,11,Friday,6,June,0 days 00:15:00,-115.56399999999849,115.56399999999849,13355.038095999651,0.5797204395449085,Overforecast,2026,24,4,False
2026-06-12,11:15 - 11:30,20200,19834.592,11:15,2026-06-12 11:15:00,11,Friday,6,June,0 days 00:15:00,-365.40799999999945,365.40799999999945,133523.0064639996,1.8422763624278204,Overforecast,2026,24,4,False
2026-06-12,11:30 - 11:45,20300,19663.293,11:30,2026-06-12 11:30:00,11,Friday,6,June,0 days 00:15:00,-636.7069999999985,636.7069999999985,405395.8038489981,3.238048682893544,Overforecast,2026,24,4,False
2026-06-12,11:45 - 12:00,20500,19432.256,11:45,2026-06-12 11:45:00,11,Friday,6,June,0 days 00:15:00,-1067.7439999999988,1067.7439999999988,1140077.2495359974,5.494699122942795,Overforecast,2026,24,4,False
2026-06-12,12:00 - 12:15,20500,19016.105,12:00,2026-06-12 12:00:00,12,Friday,6,June,0 days 00:15:00,-1483.8950000000004,1483.8950000000004,2201944.371025001,7.803359310437129,Overforecast,2026,24,4,False
2026-06-12,12:15 - 12:30,20500,18959.525,12:15,2026-06-12 12:15:00,12,Friday,6,June,0 days 00:15:00,-1540.4749999999985,1540.4749999999985,2373063.2256249953,8.125071698789913,Overforecast,2026,24,4,False
2026-06-12,12:30 - 12:45,20500,19507.533,12:30,2026-06-12 12:30:00,12,Friday,6,June,0 days 00:15:00,-992.4670000000006,992.4670000000006,984990.7460890011,5.08760897649129,Overforecast,2026,24,4,False
2026-06-12,12:45 - 13:00,20500,19072.143,12:45,2026-06-12 12:45:00,12,Friday,6,June,0 days 00:15:00,-1427.857,1427.857,2038775.612449,7.486610183239503,Overforecast,2026,24,4,False
2026-06-12,13:00 - 13:15,20500,19489.977,13:00,2026-06-12 13:00:00,13,Friday,6,June,0 days 00:15:00,-1010.023000000001,1010.023000000001,1020146.4605290021,5.182268814375723,Overforecast,2026,24,4,False
2026-06-12,13:15 - 13:30,20450,20022.578,13:15,2026-06-12 13:15:00,13,Friday,6,June,0 days 00:15:00,-427.42199999999866,427.42199999999866,182689.56608399886,2.1347001370153165,Overforecast,2026,24,4,False
2026-06-12,13:30 - 13:45,20250,19578.482,13:30,2026-06-12 13:30:00,13,Friday,6,June,0 days 00:15:00,-671.518,671.518,450936.424324,3.429877760696667,Overforecast,2026,24,4,False
2026-06-12,13:45 - 14:00,20150,20019.672,13:45,2026-06-12 13:45:00,13,Friday,6,June,0 days 00:15:00,-130.32800000000134,130.32800000000134,16985.38758400035,0.650999676717987,Overforecast,2026,24,4,False
2026-06-12,14:00 - 14:15,20250,20198.406,14:00,2026-06-12 14:00:00,14,Friday,6,June,0 days 00:15:00,-51.59400000000096,51.59400000000096,2661.940836000099,0.2554359982664026,Overforecast,2026,24,4,False
2026-06-12,14:15 - 14:30,20300,20546.639,14:15,2026-06-12 14:15:00,14,Friday,6,June,0 days 00:15:00,246.6389999999992,246.6389999999992,60830.796320999616,1.2003861069443,Underforecast,2026,24,4,False
2026-06-12,14:30 - 14:45,20300,20215.562,14:30,2026-06-12 14:30:00,14,Friday,6,June,0 days 00:15:00,-84.43799999999828,84.43799999999828,7129.77584399971,0.4176881157199502,Overforecast,2026,24,4,False
2026-06-12,14:45 - 15:00,20350,19935.758,14:45,2026-06-12 14:45:00,14,Friday,6,June,0 days 00:15:00,-414.24199999999837,414.24199999999837,171596.43456399866,2.0778843723925537,Overforecast,2026,24,4,False
2026-06-12,15:00 - 15:15,20200,19883.275,15:00,2026-06-12 15:00:00,15,Friday,6,June,0 days 00:15:00,-316.72499999999854,316.72499999999854,100314.72562499908,1.5929216892086366,Overforecast,2026,24,4,False
2026-06-12,15:15 - 15:30,20200,19818.697,15:15,2026-06-12 15:15:00,15,Friday,6,June,0 days 00:15:00,-381.3029999999999,381.3029999999999,145391.97780899992,1.9239559492735567,Overforecast,2026,24,4,False
2026-06-12,15:30 - 15:45,20200,19893.44,15:30,2026-06-12 15:30:00,15,Friday,6,June,0 days 00:15:00,-306.5600000000013,306.5600000000013,93979.03360000081,1.541010503965133,Overforecast,2026,24,4,False
2026-06-12,15:45 - 16:00,20200,20438.754,15:45,2026-06-12 15:45:00,15,Friday,6,June,0 days 00:15:00,238.75400000000081,238.75400000000081,57003.47251600039,1.1681436157996754,Underforecast,2026,24,4,False
2026-06-12,16:00 - 16:15,20200,21314.422,16:00,2026-06-12 16:00:00,16,Friday,6,June,0 days 00:15:00,1114.4219999999987,1114.4219999999987,1241936.394083997,5.2284880162361365,Underforecast,2026,24,4,False
2026-06-12,16:15 - 16:30,20200,20491.656,16:15,2026-06-12 16:15:00,16,Friday,6,June,0 days 00:15:00,291.65599999999904,291.65599999999904,85063.22233599944,1.4232915094807324,Underforecast,2026,24,4,False
2026-06-12,16:30 - 16:45,20200,20160.9,16:30,2026-06-12 16:30:00,16,Friday,6,June,0 days 00:15:00,-39.099999999998545,39.099999999998545,1528.8099999998863,0.19393975467364324,Overforecast,2026,24,4,False
2026-06-12,16:45 - 17:00,20200,20070.113,16:45,2026-06-12 16:45:00,16,Friday,6,June,0 days 00:15:00,-129.8869999999988,129.8869999999988,16870.63276899969,0.6471662615950333,Overforecast,2026,24,4,False
2026-06-12,17:00 - 17:15,20200,19821.32,17:00,2026-06-12 17:00:00,17,Friday,6,June,0 days 00:15:00,-378.6800000000003,378.6800000000003,143398.5424000002,1.9104681222037698,Overforecast,2026,24,4,False
2026-06-12,17:15 - 17:30,20200,20161.688,17:15,2026-06-12 17:15:00,17,Friday,6,June,0 days 00:15:00,-38.31200000000172,38.31200000000172,1467.8093440001317,0.19002377181911415,Overforecast,2026,24,4,False
2026-06-12,17:30 - 17:45,20200,20664.15,17:30,2026-06-12 17:30:00,17,Friday,6,June,0 days 00:15:00,464.15000000000146,464.15000000000146,215435.22250000134,2.246160621172424,Underforecast,2026,24,4,False
2026-06-12,17:45 - 18:00,20200,20164.557,17:45,2026-06-12 17:45:00,17,Friday,6,June,0 days 00:15:00,-35.4429999999993,35.4429999999993,1256.2062489999505,0.17576880067337605,Overforecast,2026,24,4,False
2026-06-12,18:00 - 18:15,20200,20018.33,18:00,2026-06-12 18:00:00,18,Friday,6,June,0 days 00:15:00,-181.66999999999825,181.66999999999825,33003.988899999364,0.9075182595151455,Overforecast,2026,24,4,False
2026-06-12,18:15 - 18:30,20200,19823.068,18:15,2026-06-12 18:15:00,18,Friday,6,June,0 days 00:15:00,-376.9320000000007,376.9320000000007,142077.73262400052,1.901481647543159,Overforecast,2026,24,4,False
2026-06-12,18:30 - 18:45,20200,20256.334,18:30,2026-06-12 18:30:00,18,Friday,6,June,0 days 00:15:00,56.33399999999892,56.33399999999892,3173.519555999879,0.2781056039064074,Underforecast,2026,24,4,False
2026-06-12,18:45 - 19:00,20200,19942.918,18:45,2026-06-12 18:45:00,18,Friday,6,June,0 days 00:15:00,-257.0819999999985,257.0819999999985,66091.15472399924,1.2890891894556178,Overforecast,2026,24,4,False
2026-06-12,19:00 - 19:15,20200,20121.787,19:00,2026-06-12 19:00:00,19,Friday,6,June,0 days 00:15:00,-78.21299999999974,78.21299999999974,6117.273368999959,0.38869808133840067,Overforecast,2026,24,4,False
2026-06-12,19:15 - 19:30,20200,19900.598,19:15,2026-06-12 19:15:00,19,Friday,6,June,0 days 00:15:00,-299.4019999999982,299.4019999999982,89641.55760399894,1.5044874530905965,Overforecast,2026,24,4,False
2026-06-12,19:30 - 19:45,20200,19964.512,19:30,2026-06-12 19:30:00,19,Friday,6,June,0 days 00:15:00,-235.4880000000012,235.4880000000012,55454.59814400056,1.179532963290068,Overforecast,2026,24,4,False
2026-06-12,19:45 - 20:00,20200,19884.49,19:45,2026-06-12 19:45:00,19,Friday,6,June,0 days 00:15:00,-315.5099999999984,315.5099999999984,99546.56009999898,1.5867140670944961,Overforecast,2026,24,4,False
2026-06-12,20:00 - 20:15,20100,19851.557,20:00,2026-06-12 20:00:00,20,Friday,6,June,0 days 00:15:00,-248.4429999999993,248.4429999999993,61723.924248999654,1.2515038492950417,Overforecast,2026,24,4,False
2026-06-12,20:15 - 20:30,20100,19816.47,20:15,2026-06-12 20:15:00,20,Friday,6,June,0 days 00:15:00,-283.52999999999884,283.52999999999884,80389.26089999934,1.4307795485270527,Overforecast,2026,24,4,False
2026-06-12,20:30 - 20:45,20000,19676.287,20:30,2026-06-12 20:30:00,20,Friday,6,June,0 days 00:15:00,-323.71299999999974,323.71299999999974,104790.10636899983,1.6451935266038746,Overforecast,2026,24,4,False
2026-06-12,20:45 - 21:00,19900,19475.246,20:45,2026-06-12 20:45:00,20,Friday,6,June,0 days 00:15:00,-424.7540000000008,424.7540000000008,180415.9605160007,2.1809942734484626,Overforecast,2026,24,4,False
2026-06-12,21:00 - 21:15,19650,19408.139,21:00,2026-06-12 21:00:00,21,Friday,6,June,0 days 00:15:00,-241.8610000000008,241.8610000000008,58496.74332100038,1.2461833666793134,Overforecast,2026,24,4,False
2026-06-12,21:15 - 21:30,19350,19162.295,21:15,2026-06-12 21:15:00,21,Friday,6,June,0 days 00:15:00,-187.70500000000175,187.70500000000175,35233.16702500066,0.9795538582408931,Overforecast,2026,24,4,False
2026-06-12,21:30 - 21:45,19000,19014.014,21:30,2026-06-12 21:30:00,21,Friday,6,June,0 days 00:15:00,14.013999999999214,14.013999999999214,196.392195999978,0.0737035325628729,Underforecast,2026,24,4,False
2026-06-12,21:45 - 22:00,18550,18259.33,21:45,2026-06-12 21:45:00,21,Friday,6,June,0 days 00:15:00,-290.66999999999825,290.66999999999825,84489.04889999899,1.5918984979185886,Overforecast,2026,24,4,False
2026-06-12,22:00 - 22:15,18250,18328.205,22:00,2026-06-12 22:00:00,22,Friday,6,June,0 days 00:15:00,78.20500000000175,78.20500000000175,6116.022025000273,0.4266920846858802,Underforecast,2026,24,4,False
2026-06-12,22:15 - 22:30,17900,17866.562,22:15,2026-06-12 22:15:00,22,Friday,6,June,0 days 00:15:00,-33.43799999999828,33.43799999999828,1118.0998439998853,0.18715408146233325,Overforecast,2026,24,4,False
2026-06-12,22:30 - 22:45,17600,17681.615,22:30,2026-06-12 22:30:00,22,Friday,6,June,0 days 00:15:00,81.6150000000016,81.6150000000016,6661.0082250002615,0.46158113950564805,Underforecast,2026,24,4,False
2026-06-12,22:45 - 23:00,17250,17233.246,22:45,2026-06-12 22:45:00,22,Friday,6,June,0 days 00:15:00,-16.754000000000815,16.754000000000815,280.6965160000273,0.09721906134224984,Overforecast,2026,24,4,False
2026-06-12,23:00 - 23:15,16900,17049.322,23:00,2026-06-12 23:00:00,23,Friday,6,June,0 days 00:15:00,149.32200000000012,149.32200000000012,22297.059684000036,0.8758236837805052,Underforecast,2026,24,4,False
2026-06-12,23:15 - 23:30,16550,16468.896,23:15,2026-06-12 23:15:00,23,Friday,6,June,0 days 00:15:00,-81.10399999999936,81.10399999999936,6577.858815999896,0.4924677403998383,Overforecast,2026,24,4,False
2026-06-12,23:30 - 23:45,16200,16249.649,23:30,2026-06-12 23:30:00,23,Friday,6,June,0 days 00:15:00,49.64899999999943,49.64899999999943,2465.0232009999436,0.30553890733270256,Underforecast,2026,24,4,False
2026-06-12,23:45 - 24:00,15850,15822.891,23:45,2026-06-12 23:45:00,23,Friday,6,June,0 days 00:15:00,-27.10900000000038,27.10900000000038,734.8978810000206,0.1713277301853396,Overforecast,2026,24,4,False
2026-06-13,00:00 - 00:15,15500,15611.376,00:00,2026-06-13 00:00:00,0,Saturday,6,June,0 days 00:15:00,111.3760000000002,111.3760000000002,12404.613376000045,0.7134284639611538,Underforecast,2026,24,5,True
2026-06-13,00:15 - 00:30,15250,15135.537,00:15,2026-06-13 00:15:00,0,Saturday,6,June,0 days 00:15:00,-114.46299999999974,114.46299999999974,13101.77836899994,0.7562533129812291,Overforecast,2026,24,5,True
2026-06-13,00:30 - 00:45,15050,15154.936,00:30,2026-06-13 00:30:00,0,Saturday,6,June,0 days 00:15:00,104.9359999999997,104.9359999999997,11011.564095999936,0.6924212678958175,Underforecast,2026,24,5,True
2026-06-13,00:45 - 01:00,14850,15089.332,00:45,2026-06-13 00:45:00,0,Saturday,6,June,0 days 00:15:00,239.33200000000033,239.33200000000033,57279.80622400016,1.586100696836681,Underforecast,2026,24,5,True
2026-06-13,01:00 - 01:15,14650,14764.18,01:00,2026-06-13 01:00:00,1,Saturday,6,June,0 days 00:15:00,114.18000000000029,114.18000000000029,13037.072400000066,0.7733582224004333,Underforecast,2026,24,5,True
2026-06-13,01:15 - 01:30,14500,14539.955,01:15,2026-06-13 01:15:00,1,Saturday,6,June,0 days 00:15:00,39.95499999999993,39.95499999999993,1596.4020249999942,0.2747945230917147,Underforecast,2026,24,5,True
2026-06-13,01:30 - 01:45,14400,14635.112,01:30,2026-06-13 01:30:00,1,Saturday,6,June,0 days 00:15:00,235.11199999999917,235.11199999999917,55277.65254399961,1.6064926595710314,Underforecast,2026,24,5,True
2026-06-13,01:45 - 02:00,14300,14374.852,01:45,2026-06-13 01:45:00,1,Saturday,6,June,0 days 00:15:00,74.85200000000077,74.85200000000077,5602.821904000116,0.5207149263171598,Underforecast,2026,24,5,True
2026-06-13,02:00 - 02:15,14250,14211.14,02:00,2026-06-13 02:00:00,2,Saturday,6,June,0 days 00:15:00,-38.86000000000058,38.86000000000058,1510.0996000000453,0.2734474503804803,Overforecast,2026,24,5,True
2026-06-13,02:15 - 02:30,14200,14193.719,02:15,2026-06-13 02:15:00,2,Saturday,6,June,0 days 00:15:00,-6.281000000000859,6.281000000000859,39.450961000010786,0.044251968071235305,Overforecast,2026,24,5,True
2026-06-13,02:30 - 02:45,14200,14172.567,02:30,2026-06-13 02:30:00,2,Saturday,6,June,0 days 00:15:00,-27.433000000000902,27.433000000000902,752.5694890000495,0.19356408757849516,Overforecast,2026,24,5,True
2026-06-13,02:45 - 03:00,14200,14199.976,02:45,2026-06-13 02:45:00,2,Saturday,6,June,0 days 00:15:00,-0.023999999999432475,0.023999999999432475,0.0005759999999727588,0.00016901437016113603,Overforecast,2026,24,5,True
2026-06-13,03:00 - 03:15,14200,14258.856,03:00,2026-06-13 03:00:00,3,Saturday,6,June,0 days 00:15:00,58.85599999999977,58.85599999999977,3464.0287359999725,0.4127680369308714,Underforecast,2026,24,5,True
2026-06-13,03:15 - 03:30,14150,14252.18,03:15,2026-06-13 03:15:00,3,Saturday,6,June,0 days 00:15:00,102.18000000000029,102.18000000000029,10440.75240000006,0.7169429518852575,Underforecast,2026,24,5,True
2026-06-13,03:30 - 03:45,14100,14157.96,03:30,2026-06-13 03:30:00,3,Saturday,6,June,0 days 00:15:00,57.95999999999913,57.95999999999913,3359.3615999998988,0.40938101251874653,Underforecast,2026,24,5,True
2026-06-13,03:45 - 04:00,14100,14017.928,03:45,2026-06-13 03:45:00,3,Saturday,6,June,0 days 00:15:00,-82.07200000000012,82.07200000000012,6735.813184000019,0.5854788239745569,Overforecast,2026,24,5,True
2026-06-13,04:00 - 04:15,14100,14040.957,04:00,2026-06-13 04:00:00,4,Saturday,6,June,0 days 00:15:00,-59.042999999999665,59.042999999999665,3486.0758489999603,0.42050552537123836,Overforecast,2026,24,5,True
2026-06-13,04:15 - 04:30,14050,13899.836,04:15,2026-06-13 04:15:00,4,Saturday,6,June,0 days 00:15:00,-150.16400000000067,150.16400000000067,22549.2268960002,1.0803292930938226,Overforecast,2026,24,5,True
2026-06-13,04:30 - 04:45,13950,14066.718,04:30,2026-06-13 04:30:00,4,Saturday,6,June,0 days 00:15:00,116.71800000000076,116.71800000000076,13623.091524000176,0.8297457871836256,Underforecast,2026,24,5,True
2026-06-13,04:45 - 05:00,13850,13748.723,04:45,2026-06-13 04:45:00,4,Saturday,6,June,0 days 00:15:00,-101.27700000000004,101.27700000000004,10257.03072900001,0.7366284126896734,Overforecast,2026,24,5,True
2026-06-13,05:00 - 05:15,13850,13880.334,05:00,2026-06-13 05:00:00,5,Saturday,6,June,0 days 00:15:00,30.334000000000742,30.334000000000742,920.151556000045,0.21853940978654218,Underforecast,2026,24,5,True
2026-06-13,05:15 - 05:30,13850,13682.922,05:15,2026-06-13 05:15:00,5,Saturday,6,June,0 days 00:15:00,-167.07799999999952,167.07799999999952,27915.05808399984,1.2210695931760738,Overforecast,2026,24,5,True
2026-06-13,05:30 - 05:45,13850,13730.115,05:30,2026-06-13 05:30:00,5,Saturday,6,June,0 days 00:15:00,-119.88500000000022,119.88500000000022,14372.413225000053,0.873153648021158,Overforecast,2026,24,5,True
2026-06-13,05:45 - 06:00,14000,13857.365,05:45,2026-06-13 05:45:00,5,Saturday,6,June,0 days 00:15:00,-142.63500000000022,142.63500000000022,20344.743225000064,1.0293082415019033,Overforecast,2026,24,5,True
2026-06-13,06:00 - 06:15,14350,14064.626,06:00,2026-06-13 06:00:00,6,Saturday,6,June,0 days 00:15:00,-285.3739999999998,285.3739999999998,81438.31987599988,2.0290194705497306,Overforecast,2026,24,5,True
2026-06-13,06:15 - 06:30,14700,14391.288,06:15,2026-06-13 06:15:00,6,Saturday,6,June,0 days 00:15:00,-308.71199999999953,308.71199999999953,95303.0989439997,2.1451311376716213,Overforecast,2026,24,5,True
2026-06-13,06:30 - 06:45,14900,14615.758,06:30,2026-06-13 06:30:00,6,Saturday,6,June,0 days 00:15:00,-284.2420000000002,284.2420000000002,80793.51456400011,1.944764000608112,Overforecast,2026,24,5,True
2026-06-13,06:45 - 07:00,15250,14850.764,06:45,2026-06-13 06:45:00,6,Saturday,6,June,0 days 00:15:00,-399.2360000000008,399.2360000000008,159389.38369600062,2.6883196042978046,Overforecast,2026,24,5,True
2026-06-13,07:00 - 07:15,15550,15272.592,07:00,2026-06-13 07:00:00,7,Saturday,6,June,0 days 00:15:00,-277.40799999999945,277.40799999999945,76955.1984639997,1.8163779926812649,Overforecast,2026,24,5,True
2026-06-13,07:15 - 07:30,15850,15752.406,07:15,2026-06-13 07:15:00,7,Saturday,6,June,0 days 00:15:00,-97.59399999999914,97.59399999999914,9524.588835999832,0.6195498008367684,Overforecast,2026,24,5,True
2026-06-13,07:30 - 07:45,16050,15672.231,07:30,2026-06-13 07:30:00,7,Saturday,6,June,0 days 00:15:00,-377.76900000000023,377.76900000000023,142709.41736100017,2.410435374516878,Overforecast,2026,24,5,True
2026-06-13,07:45 - 08:00,16450,16025.987,07:45,2026-06-13 07:45:00,7,Saturday,6,June,0 days 00:15:00,-424.01300000000083,424.01300000000083,179787.0241690007,2.645784000698371,Overforecast,2026,24,5,True
2026-06-13,08:00 - 08:15,16700,16576.023,08:00,2026-06-13 08:00:00,8,Saturday,6,June,0 days 00:15:00,-123.97699999999895,123.97699999999895,15370.296528999741,0.7479297054546735,Overforecast,2026,24,5,True
2026-06-13,08:15 - 08:30,16900,16696.154,08:15,2026-06-13 08:15:00,8,Saturday,6,June,0 days 00:15:00,-203.84600000000137,203.84600000000137,41553.191716000554,1.2209159067411655,Overforecast,2026,24,5,True
2026-06-13,08:30 - 08:45,17100,17077.738,08:30,2026-06-13 08:30:00,8,Saturday,6,June,0 days 00:15:00,-22.261999999998807,22.261999999998807,495.5966439999469,0.1303568423405887,Overforecast,2026,24,5,True
2026-06-13,08:45 - 09:00,17250,17252.797,08:45,2026-06-13 08:45:00,8,Saturday,6,June,0 days 00:15:00,2.7969999999986612,2.7969999999986612,7.823208999992511,0.016211864082088613,Underforecast,2026,24,5,True
2026-06-13,09:00 - 09:15,17400,17217.998,09:00,2026-06-13 09:00:00,9,Saturday,6,June,0 days 00:15:00,-182.0020000000004,182.0020000000004,33124.72800400015,1.0570450757399346,Overforecast,2026,24,5,True
2026-06-13,09:15 - 09:30,17550,17166.445,09:15,2026-06-13 09:15:00,9,Saturday,6,June,0 days 00:15:00,-383.5550000000003,383.5550000000003,147114.4380250002,2.23432982192877,Overforecast,2026,24,5,True
2026-06-13,09:30 - 09:45,17600,17490.693,09:30,2026-06-13 09:30:00,9,Saturday,6,June,0 days 00:15:00,-109.3070000000007,109.3070000000007,11948.020249000152,0.624943791535308,Overforecast,2026,24,5,True
2026-06-13,09:45 - 10:00,17650,17173.352,09:45,2026-06-13 09:45:00,9,Saturday,6,June,0 days 00:15:00,-476.64800000000105,476.64800000000105,227193.315904001,2.7755094055022056,Overforecast,2026,24,5,True
2026-06-13,10:00 - 10:15,17700,16954.4,10:00,2026-06-13 10:00:00,10,Saturday,6,June,0 days 00:15:00,-745.5999999999985,745.5999999999985,555919.3599999978,4.397678478742972,Overforecast,2026,24,5,True
2026-06-13,10:15 - 10:30,17750,17640.643,10:15,2026-06-13 10:15:00,10,Saturday,6,June,0 days 00:15:00,-109.35699999999997,109.35699999999997,11958.953448999993,0.6199150450468272,Overforecast,2026,24,5,True
2026-06-13,10:30 - 10:45,17800,18004.932,10:30,2026-06-13 10:30:00,10,Saturday,6,June,0 days 00:15:00,204.9320000000007,204.9320000000007,41997.12462400029,1.138199244518117,Underforecast,2026,24,5,True
2026-06-13,10:45 - 11:00,17850,18530.656,10:45,2026-06-13 10:45:00,10,Saturday,6,June,0 days 00:15:00,680.655999999999,680.655999999999,463292.5903359987,3.673134939205601,Underforecast,2026,24,5,True
2026-06-13,11:00 - 11:15,17900,17691.365,11:00,2026-06-13 11:00:00,11,Saturday,6,June,0 days 00:15:00,-208.6349999999984,208.6349999999984,43528.56322499933,1.1793041407488816,Overforecast,2026,24,5,True
2026-06-13,11:15 - 11:30,17950,17800.762,11:15,2026-06-13 11:15:00,11,Saturday,6,June,0 days 00:15:00,-149.2380000000012,149.2380000000012,22271.980644000356,0.8383798401439287,Overforecast,2026,24,5,True
2026-06-13,11:30 - 11:45,18000,18189.799,11:30,2026-06-13 11:30:00,11,Saturday,6,June,0 days 00:15:00,189.79899999999907,189.79899999999907,36023.660400999644,1.0434364887704317,Underforecast,2026,24,5,True
2026-06-13,11:45 - 12:00,18050,17445.373,11:45,2026-06-13 11:45:00,11,Saturday,6,June,0 days 00:15:00,-604.6270000000004,604.6270000000004,365573.80912900047,3.465830165970085,Overforecast,2026,24,5,True
2026-06-13,12:00 - 12:15,18100,18454.33,12:00,2026-06-13 12:00:00,12,Saturday,6,June,0 days 00:15:00,354.33000000000175,354.33000000000175,125549.74890000124,1.9200371945229209,Underforecast,2026,24,5,True
2026-06-13,12:15 - 12:30,18150,17981.627,12:15,2026-06-13 12:15:00,12,Saturday,6,June,0 days 00:15:00,-168.3729999999996,168.3729999999996,28349.467128999862,0.9363613203632773,Overforecast,2026,24,5,True
2026-06-13,12:30 - 12:45,18150,18457.842,12:30,2026-06-13 12:30:00,12,Saturday,6,June,0 days 00:15:00,307.84200000000055,307.84200000000055,94766.69696400034,1.6678114375450854,Underforecast,2026,24,5,True
2026-06-13,12:45 - 13:00,18150,17373.326,12:45,2026-06-13 12:45:00,12,Saturday,6,June,0 days 00:15:00,-776.6739999999991,776.6739999999991,603222.5022759986,4.470496898521326,Overforecast,2026,24,5,True
2026-06-13,13:00 - 13:15,18150,18002.467,13:00,2026-06-13 13:00:00,13,Saturday,6,June,0 days 00:15:00,-147.53299999999945,147.53299999999945,21765.986088999838,0.8195154586313057,Overforecast,2026,24,5,True
2026-06-13,13:15 - 13:30,18150,18579.535,13:15,2026-06-13 13:15:00,13,Saturday,6,June,0 days 00:15:00,429.53499999999985,429.53499999999985,184500.31622499987,2.311871637261104,Underforecast,2026,24,5,True
2026-06-13,13:30 - 13:45,18100,18103.314,13:30,2026-06-13 13:30:00,13,Saturday,6,June,0 days 00:15:00,3.3139999999984866,3.3139999999984866,10.98259599998997,0.01830604054041424,Underforecast,2026,24,5,True
2026-06-13,13:45 - 14:00,18050,17223.213,13:45,2026-06-13 13:45:00,13,Saturday,6,June,0 days 00:15:00,-826.7870000000003,826.7870000000003,683576.7433690004,4.800422546013919,Overforecast,2026,24,5,True
2026-06-13,14:00 - 14:15,18000,17272.992,14:00,2026-06-13 14:00:00,14,Saturday,6,June,0 days 00:15:00,-727.0080000000016,727.0080000000016,528540.6320640023,4.208929176832837,Overforecast,2026,24,5,True
2026-06-13,14:15 - 14:30,17950,17923.514,14:15,2026-06-13 14:15:00,14,Saturday,6,June,0 days 00:15:00,-26.486000000000786,26.486000000000786,701.5081960000416,0.1477723620490981,Overforecast,2026,24,5,True
2026-06-13,14:30 - 14:45,17900,17357.682,14:30,2026-06-13 14:30:00,14,Saturday,6,June,0 days 00:15:00,-542.3179999999993,542.3179999999993,294108.8131239992,3.1243687953264687,Overforecast,2026,24,5,True
2026-06-13,14:45 - 15:00,17750,17193.127,14:45,2026-06-13 14:45:00,14,Saturday,6,June,0 days 00:15:00,-556.8729999999996,556.8729999999996,310107.5381289995,3.238927973951449,Overforecast,2026,24,5,True
2026-06-13,15:00 - 15:15,17500,16849.35,15:00,2026-06-13 15:00:00,15,Saturday,6,June,0 days 00:15:00,-650.6500000000015,650.6500000000015,423345.4225000019,3.8615732951122834,Overforecast,2026,24,5,True
